lap,pos_z,pos_x,pos_y,lapTimeMs,brake,lapInvalidated,gear,accg_z,gas,speedKmh,accg_y,accg_x,trackPosition
2,-234.34909057617188,-166.25485229492188,0.31668463349342346,58191,0.0,0,6,0.2405840903520584,1.0,171.8535919189453,-0.27215811610221863,-0.7726619243621826,0.7856870889663696
2,-231.31658935546875,-162.4496307373047,-0.0994165763258934,58293,0.0,0,6,0.2575536370277405,1.0,172.75942993164062,0.3924867510795593,-1.0655241012573242,0.7871609330177307
2,-228.09767150878906,-158.57662963867188,-0.5041633248329163,58398,0.0,0,6,0.24933800101280212,1.0,173.63356018066406,-0.22395402193069458,-0.6689121127128601,0.7886878252029419
2,-224.9001007080078,-154.8437957763672,-0.9174025058746338,58500,0.0,0,6,0.26906001567840576,1.0,174.49761962890625,-0.2550719380378723,-0.6857691407203674,0.790179967880249
2,-221.62823486328125,-151.1438446044922,-1.3554892539978027,58602,0.0,0,6,0.15283969044685364,1.0,175.3524932861328,-0.36293599009513855,-0.755191445350647,0.7916820049285889
2,-218.27581787109375,-147.4882354736328,-1.8174275159835815,58704,0.0,0,6,0.23307180404663086,1.0,176.20611572265625,0.06706483662128448,-1.3688280582427979,0.7931886315345764
2,-214.7083282470703,-143.80429077148438,-2.286893606185913,58809,0.0,0,6,0.125080406665802,1.0,176.78846740722656,0.05683877691626549,-1.30057692527771,0.7947443723678589
2,-211.13209533691406,-140.31166076660156,-2.739182710647583,58911,0.0,0,6,0.18087857961654663,1.0,177.49037170410156,0.07936454564332962,-1.4089024066925049,0.7962582111358643
2,-207.33096313476562,-136.81649780273438,-3.2068352699279785,59016,0.0,0,6,0.13198578357696533,1.0,177.99020385742188,0.6920194625854492,-2.252532482147217,0.797817051410675
2,-203.48550415039062,-133.5751495361328,-3.5952720642089844,59118,0.0,0,6,0.15237116813659668,1.0,178.14553833007812,0.7741373181343079,-2.101041316986084,0.7993348836898804
2,-199.5096435546875,-130.47715759277344,-3.937826633453369,59220,0.0,0,6,0.1490306556224823,1.0,178.44943237304688,-0.23133741319179535,-1.1446866989135742,0.8008525371551514
