time_ms,car_id,pos_x,pos_y,pos_z,velocity_x,velocity_y,velocity_z,gear,engine_rpm,normalized_spline_pos
59704,16,-108.09490203857422,20.75068473815918,39.45453643798828,-15.698659896850586,2.083848237991333,48.19767761230469,5,5895,0.8764333128929138
59805,16,-109.67353057861328,20.936508178710938,44.236358642578125,-16.17692756652832,1.7971947193145752,48.34303665161133,5,5637,0.8779495358467102
59905,16,-111.29136657714844,21.097558975219727,49.025394439697266,-16.446348190307617,1.3225446939468384,48.39442443847656,5,5901,0.8794689774513245
60006,16,-112.93287658691406,21.193302154541016,53.828269958496094,-16.750947952270508,0.7814732789993286,48.60640335083008,5,5675,0.8809952735900879
60107,16,-114.61212158203125,21.269248962402344,58.64541244506836,-17.166461944580078,0.7766233682632446,48.70191192626953,5,5660,0.882529079914093
60209,16,-116.32933807373047,21.337968826293945,63.470726013183594,-17.487886428833008,0.4915939271450043,48.789852142333984,5,5770,0.8840689063072205
60310,16,-118.07877349853516,21.36128044128418,68.30763244628906,-17.892061233520508,0.13661831617355347,48.90425109863281,5,5712,0.885615885257721
60411,16,-119.87911224365234,21.392194747924805,73.15007019042969,-18.459291458129883,0.49627816677093506,48.922889709472656,5,5719,0.8871691226959229
60511,16,-121.72573852539062,21.432462692260742,77.99503326416016,-18.78642463684082,0.11866923421621323,48.96977233886719,5,5915,0.8887315392494202
60613,16,-124.23817443847656,21.395872116088867,84.47012329101562,-19.348194122314453,-0.43337541818618774,49.10893630981445,5,5816,0.8908303380012512
60713,16,-126.18317413330078,21.3553466796875,89.33292388916016,-19.916080474853516,-0.39637985825538635,49.12433624267578,5,5821,0.892413318157196
60814,16,-128.17913818359375,21.30484390258789,94.1976318359375,-20.37798309326172,-0.6946759819984436,49.1606330871582,5,5874,0.8940011262893677
60915,16,-130.22328186035156,21.2232608795166,99.06587219238281,-20.92156982421875,-0.8759286403656006,49.17805480957031,5,5875,0.8955992460250854
61017,16,-132.32176208496094,21.13104820251465,103.93508911132812,-21.448755264282227,-1.0030978918075562,49.193119049072266,5,5896,0.8972061276435852
61119,16,-134.47103881835938,21.029462814331055,108.80660247802734,-21.947093963623047,-1.0156852006912231,49.223575592041016,5,5907,0.8988197445869446
61220,16,-136.6652069091797,20.93222999572754,113.68267059326172,-22.344276428222656,-0.951315701007843,49.28999710083008,5,5937,0.9004374146461487
61320,16,-138.89181518554688,20.837488174438477,118.56843566894531,-22.618392944335938,-0.9738651514053345,49.4133186340332,5,5959,0.9020594954490662
61422,16,-141.14210510253906,20.737424850463867,123.46756744384766,-22.823087692260742,-1.0737589597702026,49.55990219116211,5,5996,0.9036864638328552
61523,16,-143.4097900390625,20.628856658935547,128.38308715820312,-22.969343185424805,-1.0993832349777222,49.7396354675293,5,6014,0.905315637588501
